Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary
8999,B006N3IG4K,A4L2ALOJ53R96,Squib,1,1,2,1297728000,"Weak, even on small cup setting"
9000,B006N3IG4K,AQ6SHOW0VMZGF,"K. Padgett ""familyof5""",1,1,2,1297382400,Really Disappointed
9001,B006N3IG4K,A1YKQFG1VU6AZK,D. Prescott,1,1,5,1297209600,Drink The Spirit of Aloha!
9002,B006N3IG4K,A1KE7XXXLYIXL,Patricia,1,1,1,1296864000,"Great taste, lousy cup"
9003,B006N3IG4K,A3TQW5KBBPZHNC,"K. E Pearce ""kpearce""",1,1,2,1296518400,"If you want a flavored coffee, okay... but otherwise YUK"
9004,B006N3IG4K,A2TPOYNEEWCB47,Deb McM,1,1,5,1296432000,A favorite at the office
9005,B006N3IG4K,A2L02N07L0RG3P,Teresa,1,1,5,1296345600,Island Escape!
9006,B006N3IG4K,AN4C6KUWQOCQY,"Gregory D. Roughgarden ""Shannon""",1,1,4,1296000000,Just Right and you will love it!
9007,B006N3IG4K,A2UCZAWAN5QMJQ,Thomas F. Harper Jr.,1,1,4,1294876800,"Good coffee, but lets clear up the flavors?"
9008,B006N3IG4K,AZWC23X2AZAQC,M. C. Bowman,1,1,3,1294704000,Not the best
9009,B006N3IG4K,A3S9V8OLQENVK8,readingaway,1,1,5,1292976000,Very Smooth Not Acidic
9010,B006N3IG4K,A1H703P9ALYVM6,Lisa97225,1,1,3,1292630400,Too Mild for Me
9011,B006N3IG4K,A35R32TA60XD57,M. Torma,1,1,5,1292371200,A must have on my carousel!
9012,B006N3IG4K,A30XEOBZCPH9KS,Dana L. Nickerson,1,1,3,1291680000,Wolfgang Puck Columbian
9013,B006N3IG4K,A324GNX6R2MF9V,J. L. Sutherland,1,1,5,1290556800,Delectable!
9014,B006N3IG4K,A2G1X3QMP6F3EK,MKS in San An,1,1,3,1290470400,A strong yet bitter brew
9015,B006N3IG4K,AP03SDCDB6RBD,"E. OConnor ""erdoreen""",1,1,5,1288656000,Definitely a good breakfast indeed!
9016,B006N3IG4K,AQ6SHOW0VMZGF,"K. Padgett ""familyof5""",1,1,3,1287878400,Decent
9017,B006N3IG4K,A2D45ZF2E3819G,pardos,1,1,4,1287273600,Milder than expected
9018,B006N3IG4K,A1GW3F20WIZ01W,A. Waligora,1,1,5,1286496000,Breakfast in Bed Coffee K-Cups
9019,B006N3IG4K,ABQN42N7ICNZQ,T.O. Perspective,1,1,4,1285200000,Enjoyable cup of coffee
9020,B006N3IG4K,A1N0JVDW4YVYD2,"J.S. ""Coffee""",1,1,5,1285027200,Smooth and light breakfast coffee
9021,B006N3IG4K,A1DEJHEZGQ214W,"Elizabeth K ""Elizabeth K""",1,1,5,1283990400,Wonderful coffee!
9022,B006N3IG4K,A3504B9G5BJJM8,"Jeremy Agran ""iamreality""",3,4,5,1331596800,IT IS NOT DECAF PEOPLE!!!
9023,B006N3IG4K,A1B5T3IUHLZ2UU,"Stacie Gregory ""ThriftyMama""",7,10,1,1295222400,FLAVORED COFFEE??
9024,B006N3IG4K,A16ZCEER1OK7XZ,gp,4,6,1,1305590400,misleading
9025,B006N3IG4K,A1IC75BCAGQ4IK,"dhalex ""dhalex""",4,6,1,1296604800,Non-Flavored coffee drinkers beware!
9026,B006N3IG4K,A286C5PALVXN5R,debij40,2,3,1,1297123200,Heavily Flavored - Not For Us
9027,B006N3IG4K,A1BP3Y74NK3XTA,shutrbug645,2,3,1,1295827200,"Not Jamaican at all, just another sweet, flavored coffee!"
9028,B006N3IG4K,A1PGA8C2EAUSBT,funlinesdirect,2,3,2,1287446400,Great name but I didn't care for it
9029,B006N3IG4K,A2GT5MEDUP5YCF,Donna Bollenbach,2,3,3,1286409600,"Good, but not my favorite"
9030,B006N3IG4K,A2FFQ7KXZ4IF53,"Betty J. Castellucci ""Barspinners Mom""",2,3,2,1285632000,These K Cups Have ISSUES - Coffee Not Bad
9031,B006N3IG4K,A3GFZIL1E0Z5V8,bloomen1,0,0,5,1351209600,Rodeo Drive is Crazy Good Coffee!
9032,B006N3IG4K,A21VWSCGW7UUAR,Ian Wilmot,0,0,4,1351123200,"Good, but not Wolfgang Puck good"
9033,B006N3IG4K,AZ5ZLGXWULUG8,Mama Longlegs,0,0,4,1350864000,Good Coffee from Amazon.com
9034,B006N3IG4K,A34Q3GVQ1CHUFT,Amazonian,0,0,2,1350691200,Tasteless and watery
9035,B006N3IG4K,AKLY1OQXAPD7X,"Larraine Derrico ""MomEsq""",0,0,5,1350345600,Wonderful K-cups
9036,B006N3IG4K,A3O1Y1F3IJ1P5D,PatiC,0,0,5,1349740800,My favorite of the WP K cups.
9037,B006N3IG4K,A2A1327CU1ZYLH,Dusty,0,0,1,1349740800,Bad Cups
9038,B006N3IG4K,AEI6MBDTGGIQU,"GeekStuffDiggit ""DJ""",0,0,3,1349740800,Somewhat disappointing
9039,B006N3IG4K,ATOEUHIO4IU5D,W. Lackner,0,0,5,1349654400,Wolfgang Puck K-cup decaf
9040,B006N3IG4K,ALTEZ1X2X6M1N,S. WALKER,0,0,2,1349568000,Bitter taste
9041,B006N3IG4K,AB29IDVYAYDL,"Neldine ""Neldine""",0,0,5,1349222400,Wonderful coffee
9042,B006N3IG4K,A2LVB3GWIUA4EN,"Paul Oyler ""Flash McDirt""",0,0,5,1349049600,Our favorite k-cup yet
9043,B006N3IG4K,AYQ8DEE36K6YO,Sharon,0,0,5,1348876800,My favorite!
9044,B006N3IG4K,A2V373EQ0LXUUW,E. Mack,0,0,5,1348790400,Great Flavor & Coffee
9045,B006N3IG4K,A1IRQWXJ4CWBW,Speed,0,0,1,1348704000,Beware!  Flavored Coffee...
9046,B006N3IG4K,A2AH0F4QCJYD1A,kk,0,0,1,1348012800,so disappointing
9047,B006N3IG4K,A1X1SE0D8U0XDL,cindy,0,0,5,1347840000,Yummy Coffee
9048,B006N3IG4K,AQOFXCSTJ7HVG,Pammy The Fairy,0,0,5,1347667200,The BEST coffee EVER!!!
9049,B006N3IG4K,A35ORS2L6NCVN4,wohlf,0,0,2,1347408000,poorly sealed
9050,B006N3IG4K,A1OG07N4UW1W,Ken,0,0,3,1347062400,Decent flavor
9051,B006N3IG4K,AGKSJ70C1ZBQD,dunkalicious,0,0,2,1346976000,Tastes like i didn't change the kcup from the last cup
9052,B006N3IG4K,A2C41ED481T1UD,Dawn,0,0,2,1346803200,K cups disfigured and unusable
9053,B006N3IG4K,A1QTAGJ7GA1MH8,beejaylake575,0,0,5,1346716800,Wolfgand Puck's Breakfast in Bed Coffee
9054,B006N3IG4K,ABWBD9KOYE3CB,Gabbiesmom,0,0,5,1346198400,Second favorite
9055,B006N3IG4K,AW0WY0VEA5V4U,J. R. Veatch,0,0,5,1346198400,"""Breakfast in Bed"" - Great, smooth, medium roast coffee. Confirmed: this is not decaf."
9056,B006N3IG4K,AZ70IOEOST19G,Jim,0,0,5,1345766400,Hawaiian Hazelnut Always Out of Stock
9057,B006N3IG4K,AQDT7OY51SR4J,C. L. Piper,0,0,3,1345075200,"Good taste, but seals are loose so they're busting open while brewing"
9058,B006N3IG4K,A3H1EQD2PBC085,jmc,0,0,5,1344902400,yummy
9059,B006N3IG4K,A1USRA8MRKQ4WZ,Missy,0,0,3,1344556800,This coffee is DECAF! Just so yah know does not say on page.
9060,B006N3IG4K,A233FGJF65UXM7,Stephanie,0,0,4,1344384000,good vanilla coffee
9061,B006N3IG4K,A3NN3VV31VGXRC,"M. C. TAYLOR ""Marie C. Taylor""",0,0,5,1344211200,Wolfgang Puck Hawaiian Hazelnut K-Cup Coffee
9062,B006N3IG4K,A30YTO7OKNNOKX,gracie,0,0,5,1344038400,The Sorrento is soothingly smooth good blend!  No after taste!
9063,B006N3IG4K,A9NTRP272B3HT,Judy,0,0,4,1343692800,Close to expiration date.
9064,B006N3IG4K,A3C29AIJ00KKH3,C. Champion,0,0,4,1342483200,Best so far
9065,B006N3IG4K,A2XXV7J8BICR0Y,Kelly,0,0,5,1342396800,Makes a great cup of coffee
9066,B006N3IG4K,A1V6BPQW9D6LTU,Karen S,0,0,5,1342310400,Breakfast in bed!
9067,B006N3IG4K,A28IUU97YHYZSL,"Dr. ""Doctor Mac""",0,0,5,1342310400,excellent taste
9068,B006N3IG4K,A2HRXM964URLTL,Rocker54,0,0,5,1342137600,Best Coffee EvER!!!!
9069,B006N3IG4K,A97AF3CRCOYG3,emy,0,0,4,1342051200,Good coffee for strong coffee lovers!
9070,B006N3IG4K,A5C0ZLGY1M2HU,"Paul D. ""frontman""",0,0,4,1341964800,"Good, if you like flavored coffee"
9071,B006N3IG4K,A1E0LHSBE2FQME,Kathleen Benninger,0,0,5,1341792000,Woflgang Puck Favorite !!
9072,B006N3IG4K,A1I27UBHKLS1X9,CEMA27,0,0,4,1341705600,"Great, considering I usually prefer a light/medium roast"
9073,B006N3IG4K,A2PSTA7LEQM6BV,Cherie,0,0,5,1341360000,MMMMM
9074,B006N3IG4K,A1K8HDY3MA302W,tamimichelle,0,0,5,1341273600,Wonderful coffee!!
9075,B006N3IG4K,A3B1YVT7CWF07Y,Archie123,0,0,5,1341014400,Best High-quality K cup
9076,B006N3IG4K,A3LXOMANBRFQJG,suaimhneas15,0,0,4,1340668800,Smells amazing!
9077,B006N3IG4K,A2KORU7DW4A6TA,Sandra A. Henry,0,0,5,1340150400,Wolfgang puck coffee vanilla francaise
9078,B006N3IG4K,A30YO350G5STNG,Leanne,0,0,5,1340150400,Breakfast in Bed is a treat
9079,B006N3IG4K,A3OCQKPHVDJBF5,Mom of 2,0,0,5,1339286400,Love it!
9080,B006N3IG4K,A12UV0I45RJ6XH,"Christine Bierma ""mommybrain4""",0,0,5,1339113600,Amazing!
9081,B006N3IG4K,AIVJ4ZDNGL1O1,Gloria,0,0,5,1338940800,Wolfgang Puck Breakfast in Bed coffee
9082,B006N3IG4K,A1NMKHIFGUZSMM,susan katz,0,0,5,1338595200,Bold Great Taste!
9083,B006N3IG4K,A53FNA3QWZQXM,"Charles ""Livin' La Vida Loca""",0,0,5,1338076800,Great blend to get the day started =)
9084,B006N3IG4K,A3KEK9BZR3STME,martha morales,0,0,2,1337990400,A Loyal Wolfgang Puck Customer
9085,B006N3IG4K,AEZAWUB14ICW8,lkjljlkj,0,0,1,1337731200,Hated it!
9086,B006N3IG4K,A9HY20STY69X4,Parker Brinson,0,0,3,1337299200,Good but not perfect
9087,B006N3IG4K,A3FXMBMYVO6LPW,allison,0,0,5,1337040000,wolfgang puck k cup breakfast in bed
9088,B006N3IG4K,A3FLB2I0FYHWWA,K. Pereira,0,0,5,1336780800,Smooth coffee taste
9089,B006N3IG4K,A1PJX7Y2V3SICE,AndreaF,0,0,5,1336694400,Delicious Colombian coffee!
9090,B006N3IG4K,A2JQFUFU3ADIV8,C. krenkel,0,0,4,1336176000,This is very good!
9091,B006N3IG4K,A12UZWJ6N3JBGO,Ruth Brandy,0,0,5,1336089600,A great cup of coffee
9092,B006N3IG4K,A64D484BZKW7C,mai nomura,0,0,4,1336003200,thanks!!!
9093,B006N3IG4K,A2UQQU7EZCUEA,Joan M. Arbach,0,0,5,1336003200,Best coffee
9094,B006N3IG4K,A370EX6FWFL8NE,Hollyb,21,21,5,1287532800,YUM!
9095,B006N3IG4K,A2SZLNSI5KOQJT,"Carrie, ""Formerly &#34;Sister Carrie&#34;""",19,20,4,1281916800,"Bold, but Not Teeth Jarring Bold. Nice Flavor and a Nice Cup of Coffee."
9096,B006N3IG4K,A2SZLNSI5KOQJT,"Carrie, ""Formerly &#34;Sister Carrie&#34;""",23,25,5,1282435200,Solid Medium Roast Coffee with Just a Hint of Bold. Good Flavor. Not Acidic.
9097,B006N3IG4K,A17HMM1M7T9PJ1,Timothy B. Riley,14,15,4,1282176000,Another great dark K-cup coffee
9098,B006N3IG4K,A2SZLNSI5KOQJT,"Carrie, ""Formerly &#34;Sister Carrie&#34;""",10,10,3,1281916800,"Not Outstanding. Light to Medium Roast. Smooth, Not Acidic."
9099,B006N3IG4K,A3A50F3ZWJ6V68,John Passarella,9,9,2,1326844800,This coffee is now DECAFF!
9100,B006N3IG4K,A1PCB6OXKWKLBL,Raymond Arzounian,9,9,4,1316476800,Great Cuppa...except
9101,B006N3IG4K,AQQ79QLD9K4OF,"Brenda H. Moore ""BAM Moore""",9,9,5,1285977600,our favorite
9102,B006N3IG4K,A3R7R8ARVN2P3D,A. Kehoe Jr.,12,13,5,1285891200,"Outstanding, Bold, Lively Sumatran. best of the K-cups"
9103,B006N3IG4K,A8M42EXA7NB5L,#VALUE!,12,13,4,1282694400,"A very nice, smooth, Americano style coffee"
9104,B006N3IG4K,A119HR3WKJPKD,Carrie H,0,0,5,1336003200,My favorite k cup
9105,B006N3IG4K,A2N3Q3TZW0AIVN,GENE,0,0,5,1335744000,BEST COFFEE EVER
9106,B006N3IG4K,A1XLT6SJ6VRGBB,Ron Diefenthaler,0,0,5,1335312000,Coffee Makes Me a Crazy
9107,B006N3IG4K,AI4EITBWO8R9J,Daxi,0,0,5,1335225600,Awesome Coffee
9108,B006N3IG4K,A34JVMWYGY74QE,ashersmom,0,0,5,1335139200,My Favorite K-Cup so far!
9109,B006N3IG4K,A35UWJL3AGIHBM,Adam N. Rubenstein,0,0,1,1335139200,Not good at all!!!!!!!!!!!!!
9110,B006N3IG4K,AGWU5LPTJHRYX,J. Beckmeyer,0,0,4,1334966400,Good Coffee - Great Price
9111,B006N3IG4K,A29NA3RIZT5CH8,"M. Anderson ""Manders""",0,0,5,1334188800,YUMMO!  I am a coffee purist
9112,B006N3IG4K,AVZO61Y9E8EQM,rmb92585,0,0,5,1333843200,Great Coffee
9113,B006N3IG4K,A1KSCAV1FE0OLT,"Frank J. Ohotnicky ""Frank""",0,0,5,1333670400,Great Coffee!
9114,B006N3IG4K,A1S4QFFW5DSC6C,Coffeelover4eva,0,0,5,1333584000,Outstanding!
9115,B006N3IG4K,A33NXNZ79H5K51,"Jean M ""JM""",0,0,4,1332979200,coconut in the morning?
9116,B006N3IG4K,AAPFN1BADMWMC,"Giancarlo Croce ""Offer VOID where prohibited""",0,0,3,1332892800,Sorry Wolfgang!
9117,B006N3IG4K,AOLM0G25WI2T2,liss711,0,0,3,1332720000,Just okay
9118,B006N3IG4K,A1GZVRXW89KZST,kawtamer,0,0,5,1332547200,Perfect every day coffee.
9119,B006N3IG4K,A24ROQVJCANCDM,Cynthia Hidalgo,0,0,3,1332115200,"Too much caramel cream, not enough coffee"
9120,B006N3IG4K,AW6Q58EC6QC5G,anne williams,0,0,5,1331769600,"Great Coffee, Great Price"
9121,B006N3IG4K,A1EVNOCJ8RKX36,spitfire,0,0,5,1331596800,great taste
9122,B006N3IG4K,A3GN7BRTTCMOMM,Kika,0,0,5,1331596800,Ahhhh...
9123,B006N3IG4K,A7JCNKDASI7R0,J. Epps,0,0,4,1331424000,Pretty good coffee
9124,B006N3IG4K,A1JVFV1VAA08X,gregc4,0,0,5,1330905600,Tastes great
9125,B006N3IG4K,A38U1PX8CI8GF3,"Teresa Becker ""Laughing in NY""",0,0,5,1330732800,Crazy indeed
9126,B006N3IG4K,AIATM4VOUGQOT,"Brant ""brant""",0,0,5,1330560000,Great Taste and Reasonably Priced
9127,B006N3IG4K,A1V0NTJ5GUBE2G,giadagamma,0,0,5,1330300800,Yum Yum
9128,B006N3IG4K,A1UC50DYFPSXYD,ATC,0,0,5,1330300800,Can Wolfgang make a bad k-cup?
9129,B006N3IG4K,A3KHF4HNHSQYZ0,sambakervb,0,0,5,1330300800,WOLGANG PUCK FRENCH ROAST
9130,B006N3IG4K,A3502W435NLGAZ,taramarabobara,0,0,5,1330214400,Nice French roast
9131,B006N3IG4K,AHRASE2UFPFKK,Tom T,0,0,4,1330214400,Wolfgang's Hazlenut
9132,B006N3IG4K,A26NFIQ7KWI8Y7,kt rose,0,0,3,1329696000,I wouldn't call it bold
9133,B006N3IG4K,A2GY8OFEBD9YT9,Keri-Ann,0,0,5,1329436800,Wonderful tasting coffee
9134,B006N3IG4K,A1UC50DYFPSXYD,ATC,0,0,5,1329350400,LOVE this!
9135,B006N3IG4K,A286A0ZQ053275,Nikolas Britton,0,0,5,1329264000,One of my top favorites.
9136,B006N3IG4K,A3TX6CWSZL02PW,"LaVerne "":LaVerne""",0,0,5,1329004800,Good tasting Coffee
9137,B006N3IG4K,A3TX6CWSZL02PW,"LaVerne "":LaVerne""",0,0,5,1329004800,Great Coffee !
9138,B006N3IG4K,A3TX6CWSZL02PW,"LaVerne "":LaVerne""",0,0,5,1329004800,Nice flavorful and full-bodied.
9139,B006N3IG4K,AK7QWUSSUT6KS,"John ""JSM""",0,0,4,1328918400,Good Columbian
9140,B006N3IG4K,A1DDFQMQ6SW6BM,Tina Salas,0,0,5,1328832000,Breakfast in Bed review
9141,B006N3IG4K,AF0RBVW29WQNT,K2P,0,0,5,1328572800,Wolfgang knows how to brew it!
9142,B006N3IG4K,A2TH3R48TMDRNC,George Olijnyk,0,0,5,1328486400,The best Hazelnut out there!
9143,B006N3IG4K,A3DSBTY8MFCC1U,bitchwheremyPBJ,0,0,5,1328400000,Great blend of flavor.
9144,B006N3IG4K,A85X52Z0RZHA8,Ann,0,0,4,1328140800,"Only a 'HINT"" of vanilla"
9145,B006N3IG4K,A3ZCQOKZT8XO1,Seep77,0,0,5,1327795200,Great flavor
9146,B006N3IG4K,A2NPYVLJ7XPKS3,cas,0,0,5,1327708800,great coffee
9147,B006N3IG4K,A1XPT6TAPFPPEM,skier4ever,0,0,4,1327449600,The Best
9148,B006N3IG4K,A3J0QAR99EITWT,J. Riggs,0,0,5,1327363200,Yum!!
9149,B006N3IG4K,AIKS2Z0SGDQL9,s.pugh,0,0,5,1327363200,I would order again!
9150,B006N3IG4K,AHRASE2UFPFKK,Tom T,0,0,5,1327363200,Makes you feel like you are having breakfast in bed.
9151,B006N3IG4K,AWU8B9JFO1BIE,Amy G,0,0,5,1327276800,My favorite hazelnut k-cup!
9152,B006N3IG4K,A2TJG4N8LNJW23,Blythe Dresser,0,0,4,1327190400,An EXCELLENT hazelnut choice for your Keurig brewer...
9153,B006N3IG4K,A344NCOMEAF75I,Daniel's Mom,0,0,2,1327104000,Where's the caramel creme?
9154,B006N3IG4K,AR92LPQMUOABQ,Pinky,0,0,5,1327017600,Best darn coffee :)
9155,B006N3IG4K,A3MEI1AS9OXDMC,jbs,0,0,3,1326931200,Good morning coffee
9156,B006N3IG4K,A3KM1QY47M8CUX,BlondieGirl,0,0,4,1326844800,Tasty but defective cups.
9157,B006N3IG4K,A2SZLNSI5KOQJT,"Carrie, ""Formerly &#34;Sister Carrie&#34;""",0,0,3,1326672000,Sweet Coconut Flavor with A Mild Aftertaste.  Mild to Medium Blend.
9158,B006N3IG4K,A3M2ESK4WEGOCS,P. Donahy,0,0,5,1326585600,It's Wolf!
9159,B006N3IG4K,A21CZIJ7LXR1A1,"Olinda ""Steady Shopper""",0,0,4,1325203200,"Good, not Great"
9160,B006N3IG4K,A3EATEAQ12T5CU,Janie Hudgins,0,0,5,1324944000,Best Vanilla  K-Cup Coffee Ever!
9161,B006N3IG4K,AMAAPF2CJN5TK,pelk,0,0,5,1324857600,Delicious!!
9162,B006N3IG4K,A2T6J1XFG5O554,J. C. Brown CSP,0,0,5,1324771200,Wolfgang Puck Breakfast in Bed
9163,B006N3IG4K,AVECXTQE87CGQ,"Kathy Shankle ""Dachshund Lady""",0,0,5,1324598400,This is the best
9164,B006N3IG4K,A21QTXFX6USZSY,RKB,0,0,5,1324598400,My personal favorite K-Kup.
9165,B006N3IG4K,A1DPAA6Y169RAW,Chelscutie,0,0,5,1324598400,Delicious!!
9166,B006N3IG4K,ANOD28P22F3YO,jazzy,0,0,4,1324252800,good coffee
9167,B006N3IG4K,A1FOEVZC4O177K,"L. Merrick ""My 4 Boys MOM""",0,0,4,1323475200,So close to Island Coconut K Cups
9168,B006N3IG4K,AC7L448IWKJZV,Angeleyes,0,0,5,1323388800,Favorite!
9169,B006N3IG4K,A1YRMZSCQJC6BL,"B. R. Feldan ""Gucciholly""",0,0,5,1323302400,"Wolfgan Puck Coffee,Breakfast in Bed K-cups"
9170,B006N3IG4K,AYOMAHLWRQHUG,"Conspicuous Consumer ""$$""",0,0,5,1322697600,One of the Best Mild K-cups Made
9171,B006N3IG4K,A1T0C6ONSQLGR9,Debbie Cardenas,0,0,5,1322611200,This coffee is very good.
9172,B006N3IG4K,A315FCBNG3XRND,William L McHugh,0,0,2,1322179200,Disappointed
9173,B006N3IG4K,A2ZM4BI08T884J,Irvingwood,0,0,5,1322179200,Love it!
9174,B006N3IG4K,A34PJZ5NWI628G,49erinnc,0,0,5,1321833600,Superb coffee
9175,B006N3IG4K,A1PSRW4LC7Z1BU,Italianblend,0,0,3,1321833600,A bit disappointed
9176,B006N3IG4K,A1AQYSKK4Z8A9U,j. cottrell,0,0,4,1321315200,Surprisingly delicious
9177,B006N3IG4K,A2OZPL96MVDILY,Timweerasiri,0,0,5,1321142400,Best Coffee ever
9178,B006N3IG4K,A2EH92EIGZ5RCC,Misty,0,0,5,1321056000,Excellent Good Tasting Coffee
9179,B006N3IG4K,A21FD7O2HHT2ZS,JackieD,0,0,5,1320883200,Awesome Flavor
9180,B006N3IG4K,A2DYTGGZK3JVAJ,Marlania Jones,0,0,5,1320796800,great coffee!!
9181,B006N3IG4K,A2WOS4V9Q66Y9A,W. Wagner,0,0,3,1320624000,Good but not a premium coffee
9182,B006N3IG4K,A1VXKZFFKE24DC,Daisybird,0,0,3,1320278400,Good coffee bad packaging
9183,B006N3IG4K,ATRCNV6LIH9R6,KyKy,0,0,5,1320192000,LOVE IT!
9184,B006N3IG4K,A35OY2ASP1MP5M,Lyn Barr,0,0,4,1320105600,Good flavor & strength
9185,B006N3IG4K,AFBCIQXH9FLDM,"Harry Tuttle ""Citizen""",0,0,5,1319846400,I really like this one!
9186,B006N3IG4K,A3LD9J2MJQ2JZK,Ann,0,0,5,1319587200,Love this creamy coffee
9187,B006N3IG4K,A27D1T38Z4XUVJ,Mickycol,0,0,5,1318982400,Tasty
9188,B006N3IG4K,A2D1LPEUCTNT8X,Ali Julia,0,0,3,1318636800,"Not my favorite, but it came in second"
9189,B006N3IG4K,A2XV44TFMMFNI7,Robert Adamo,0,0,5,1318550400,Delicious
9190,B006N3IG4K,A3QXXNPKKNKKVE,meadeweber,0,0,5,1318550400,Good coffee
9191,B006N3IG4K,A3H6IRPMRG40IA,Stallken,0,0,2,1317772800,...
9192,B006N3IG4K,A1ZHT9MVWAH1VA,Thomas Mastracchio,0,0,3,1317772800,Wolfgang Puck Dark Roast
9193,B006N3IG4K,A1Q8SW109EBWFN,"Gloria Reed ""gloria""",0,0,2,1317772800,Very weak
9194,B006N3IG4K,A35OY2ASP1MP5M,Lyn Barr,0,0,5,1317340800,My favorite hazelnut coffee
9195,B006N3IG4K,A21M1FOE91J3U,B. Jackson,0,0,4,1316736000,"Smells good, tastes good!"
9196,B006N3IG4K,A2SQ8N1KG3L7HU,Happy Grammy,0,0,5,1316563200,Jamica Me Crazy.....So Good!
9197,B006N3IG4K,A2ODF71DQGA3QS,Rebecca Cooper,0,0,5,1316304000,My favorite K-Cup yet!
9198,B006N3IG4K,A1SPFZ5BOIMIXR,"Gracia K. Brailey ""music lovr""",0,0,5,1316131200,First but not last time to buy this one!!
9199,B006N3IG4K,AB6G1LUA9TG2L,Lisa,0,0,5,1316131200,Yum-o
9200,B006N3IG4K,A20MY469I6A87C,Kelly Sain,0,0,4,1316131200,On sale
9201,B006N3IG4K,A1FFP0ORCC7YH9,PCDogMom,0,0,4,1316044800,Best Coffee
9202,B006N3IG4K,A99S0ESOW9T1M,krisbees,0,0,4,1315872000,Jamaica Me Crazy is our favorite K-Cup so far
9203,B006N3IG4K,A164CWVVCKKBOW,EBBshopper,0,0,5,1315353600,"IMO, perfect."
9204,B006N3IG4K,A1HGXLP6WATS4B,"F. D. Gillett ""Comparison Shopper""",8,8,5,1285113600,"Excellent smooth, light coffee.  Good anytime."
9205,B006N3IG4K,A3PJ0TNZOJ2MCI,Shannon Hill,13,15,3,1299456000,Good taste but secretly  DECAF
9206,B006N3IG4K,A1KQ31B1998R79,Laney,13,15,3,1284422400,1 down 47 to go
9207,B006N3IG4K,A1AND5XBFJ7L76,Jamie Stell,7,7,5,1289260800,Wolfgand Puck Rodeo Drive K-cup
9208,B006N3IG4K,A2L7M1TT7T843O,Linda Fox,6,6,5,1297209600,Delicious
9209,B006N3IG4K,A3VS66YC7IXCC2,"J. Hytree ""2nd Time Mom""",6,6,4,1286323200,Not as good
9210,B006N3IG4K,A3DZ3P2OCK2Y6E,dogman,6,6,4,1284768000,I would buy it again
9211,B006N3IG4K,A1Z94P94HPWOU0,"M. Williams ""Lucasmommy""",6,6,5,1283558400,Smooth & Delish
9212,B006N3IG4K,A3RFU2E6SX9PHG,DRenee,8,9,5,1291420800,"Mmm, mm, great coffee aroma!"
9213,B006N3IG4K,ATUNQTRTF2285,twin mom,8,9,5,1281744000,"Yum!  Rich, strong, and not bitter."
9214,B006N3IG4K,A2WX8REGY23RQU,"Elakshi ""brighteyes""",0,0,5,1314230400,Yummy hazelnut
9215,B006N3IG4K,A29DK932WF1HWV,By His grace,0,0,2,1314230400,Coffee
9216,B006N3IG4K,A4TQYZPJ1V8M6,Sam00,0,0,5,1313020800,great
9217,B006N3IG4K,A1XOWOPD0JNLST,Rita G. Wood,0,0,5,1312848000,Wolfgang Puck Hawaiian Hazelnut
9218,B006N3IG4K,A2HTJL1QGU8H61,"Anita Jolly ""Atlanta Ace""",0,0,5,1312761600,Best flavor available!
9219,B006N3IG4K,A379IHYN4WSQ9Y,"George K. ""gpk684""",0,0,5,1312156800,Favorite Of The Keurig Coffee K-cups
9220,B006N3IG4K,A306ZVR6MU456T,"Morrie F. ""Morrie""",0,0,3,1311552000,coffee lover
9221,B006N3IG4K,A2M3I5JEBZJR40,"Ernie ""WardenKeeper""",0,0,4,1311379200,Works for me.
9222,B006N3IG4K,A2TH3R48TMDRNC,George Olijnyk,0,0,5,1311292800,You don't have to look any further
9223,B006N3IG4K,AJ0TLOTIBWYTW,L. Howe,0,0,5,1311120000,"Should be titled ""best flavored coffee ever!"""
9224,B006N3IG4K,A1NASHF2NH7WV9,Rev Shoshana,0,0,4,1311120000,my very fav k cup coffee!
9225,B006N3IG4K,A9ELUY7JBX3K3,"I. Alfonso ""CAdreamin""",0,0,5,1311033600,Perfect blend
9226,B006N3IG4K,A121VLJBL8T0H1,David Rupert,0,0,5,1310601600,Excellent Brew
9227,B006N3IG4K,A121VLJBL8T0H1,David Rupert,0,0,3,1310601600,Pretty Good
9228,B006N3IG4K,A3SP5IXXXYWG16,Francie Johnson,0,0,5,1310428800,Jamaica Me Crazy Coffee
9229,B006N3IG4K,A137QZWAFT6MG2,EB,0,0,1,1310169600,"I don't enjoy this ""coffee"""
9230,B006N3IG4K,A2JDXQHOPZXIYX,"Kat the Catlover ""Kat the Catlover""",0,0,1,1309996800,If there were no other coffee in the house
9231,B006N3IG4K,AJCL124WAUGB9,M. Freyder,0,0,1,1309910400,caramel
9232,B006N3IG4K,A10H24TDLK2VDP,William Jens Jensen,0,0,3,1309824000,Unremarkable
9233,B006N3IG4K,A10H24TDLK2VDP,William Jens Jensen,0,0,3,1309824000,Unremarkable
9234,B006N3IG4K,A7JCNKDASI7R0,J. Epps,0,0,5,1309392000,Excellent coffee
9235,B006N3IG4K,A3QDKPAWB7GDL2,vem,0,0,5,1309392000,Jamaica Me Crazy K-Cups
9236,B006N3IG4K,A32INVETIKMDB4,Bonnie Sommers,0,0,5,1309219200,Wolfgang Puck Keurig Cup Coffee
