Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
8881,B001EQ5EQE,A12WVAXWII6OPK,Jessie Mejias,0,0,2,1341273600,Tastes processed,I usually order Bustelo Decaffeinated coffee and I am used to the taste being the same as regular espresso. I tried this Lavazza decaf espresso and I am extremely disappointed. It's really obvious when you taste it that it is decaffeinated and tastes like it is processed. I ordered the 4-pack and would really like to send back the three that I haven't opened yet if I can do that...
4407,B0025VQGHS,A1CDXRGA4J7EO6,Myra Baum,0,0,2,1337212800,Duncan Hines cake miss,"I have bought Duncan Hines Yellow cake mix in the past and have made a favorite recipe with it.  In the past, it had 18.25 ounces.  Pillsbury and Betty Crocker have the required ounces 18+.  I bought Duncan Hines at Safeway because it was less expensive than the other brands and after I got home, I discovered why.  I will not buy Duncan Hines again unless they go back to the 18+ ounces or go to 9 ounces for $.54.  Consumer beware and read the number of ounces in the product."
5393,B00622CYVS,AD5HN0UM4QO6M,M. Sanchez,3,3,2,1251676800,"Love the Earth's Best brand usually, but...","I agree with a previous reviewer - when it comes to the dinners (just about all of the Earth's Best choices) they are watery and SWEET.  Apples (or some other fruit) in just about everything, and the first ingredient is nearly always water.  I've decided to stay away from these as much as possible and purchase protein-containing dinners from another jarred brand (or mixing my own).  I'd really rather not nurture a sweet tooth at such a young age!<br /><br />The Earth's Best fruits and vegetables for the most part are great - just check the label to make sure water isn't the first ingredient listed (I just love how baby food will have water listed first but then some kind of flour added as well to thicken it up)."
5218,B0075NJG3W,A1I0PEMIH7L8Q,leo,0,0,2,1348704000,Contains food preservatives,"Warning: it contains food preservatives. Other than that it is fine, but presence of preservatives in dates (!) justifies my low 2 star rating."
13916,B002OFZIV0,A27B82WV6IESQA,student for life,4,5,2,1315526400,dry meat and short expiration date,"Ordered OVEN ROASTED TURKEY NUGGETS*** for the first time. Meat is dry. Expiration date is too close; received today, SEPT 9, 2011, expiring NOV 21, 2011.<br /><br />In the past, have had very good experience with the Chicken Teriyaki nuggets. Jack Link's used to use dark meat. Jack Link's changed the recipe to white meat and the nuggets do not taste as rich any more.<br /><br />*** Very disappointed with Amazon's approach on linking ALL Jack Link's nuggets together. Meaning: If you post a review for the Chicken Teriyaki ones, you can NOT post one for the flaming chicken, turkey over roasted, etc.?! And the same review will show up under any and all of them. I contacted Amazon and customer service first tried to convince me I was doing something wrong. On the third e-mail, the senior CS guru indicated the nugget products are all linked together and nothing will be done about the issue."
30926,B007M83302,A36LK8CP3ZC7JA,LR,0,0,2,1315785600,"Cheddar good, parmesan garlic bad","Some of these are quite tasty, but all are too salty. Way too much sodium.<br />The cheddar flavor is kind of like different-shaped cheetos, quite tasty.<br />Parmesan garlic on the other hand is terrible. Extremely garlicky with no parmesan taste at all, and too salty."
48515,B006H34CUS,A1QA81DFWWGPPN,Ana Maria Gonzalez,0,0,2,1343347200,It was a bit Dry,"I wasn't blown away by the flavor. I thought it would be more banana-y, but it wasn't. It was also super dry. Not like the cookies. THe cookies were moist. I don't know this was not for me. I don't think I will be buying this product. I received this for free in my Influenster Summer Beauty Vox Box."
16895,B001LGGH40,A3QD59N3M7O7KB,Xina143,1,1,2,1235606400,"Tastes pretty good, BUT....","We got this in the mail and were eager to try it.  I am a huge fan of Izze Sparkling Juice and figured this would be similar to that.  It was in regards to taste, however.....well, let me break it down.<br /><br />TASTE: I would give it a four!  It had a slight kick to it, that I love.  A little bit of a bitter taste, which my two older boys seemed to like as well.  In fact my 13 year old was bummed when I said we had finished the can.  My husband enjoyed it as well, though I don't see this replacing his daily Dr. Pepper anytime soon.<br /><br />BENEFIT: It is 100% all natural juice, and it has 100% of your DV of Vitamin C.  Certainly a bit better for you than your traditional soda, but it has just as many calories as a LARGER can of Dr. pepper!  So, i fyou are like me and have maybe one carbonated beverage a day, calorie wise you aren't doing yourself any favors by switching to this.  I will stick with my Izze Blackberry.  3 stars.<br /><br />VALUE: 1 1/2 stars, MAYBE 2.  You get 24 8 oz cans for 23 dollars.  Hardly a bargain in today's economic climate.  I like to treat myself occasionally, and a sweet treat is certainly one way I often do that, but 23 dollars for 24 cans of this!  Nope, no way, not happening.<br /><br />Bottom line:  It was tasty, and we enjoyed it, but this isn't something I can see myself buying for my large family.  The benefits just aren't there, not when I can get 100% real fruit juice at the store for 3 dollars a gallon, and add a bit of soda water myself for another buck, if that.  Save your money"
30701,B000IKCOW4,A11RNMZNAO08F4,DEF867,0,0,2,1348963200,Terrible Packaging,"We opened the box to find the jelly beans sitting directly in the box.  No bag, no plastic container (as the description states)...just literally a cardboard box full of jelly beans.  How clean are cardboard shipping boxes?  The box was taped on top to seal it but air, bugs could easily get through the unsealed edges.  The jelly beans were good and still tasted fresh but we were very disappointed in the packaging."
10061,B001FSISXC,A4VMQ6ZTSXSSL,"kiwanissandy ""Go Bucks!""",5,9,2,1279756800,Way over priced for the size,"I spent close to $4.00 for each cube which turned out to be the 16oz size.  I know it says that upon further review but I was assuming it was the 3lb size because that size is $3.99 at the grocery.  And I just paid the same thing for the 1lb size?!  Shame on you Amazon.  Or better yet shame on me.  The expiration date is fast approaching too so I'm not even sure I'll use these up in a month.  I was very disappointed in the price as well as the expiration date.  I had the same issue with some sunflower seeds I bought recently, they expired before baseball season even started.  However, I did get what I paid for...it's just my mistake for not realizing the size was not what I thought I was getting.  Who would pay that for the 1lb size?"
35704,B0027EFQP6,A2H2BP3L630VPA,"VS ""too much TV""",1,2,2,1268611200,"Not terrible, but way too sweet","I don't want to say these are bad cookies, but I'm not impressed at all.  I guess I should have checked the label more carefully to notice that they were more than a quarter sugar.  It's so crunchy that it feels like you're just eating a sugar cube.  It's good with tea as a substitute for sugar.<br /><br />I'll stick to cookies at a local grocery store - cheaper and better."
22008,B000KV61FC,A2CZ9R1CAU7S9I,2bella4u,0,0,2,1295308800,No Match for a Boxer,"My 3 yr old 75lb boxer is a heavy chewer and has a really long attention span to toys that give him a challenge. So at first this seemed like a promising toy.  It lasted maybe one week before my boxer figured out that picking it up in his mouth then dropping, no slamming, it on my hardwood floor gets pieces of food out. The end cap, which screws on and is plastic, never stood a chance. it broke off and I was able to screw it on once more before bits of plastic shards were on my floor and victory was his.<br /><br />It now sadly sits in the dogs toy box he doesnt like it anymore now that it doesnt dispense treats. lol. I wish I could get my money back or get a new plastic screw cap for it."
28826,B000FFVYF0,A1NCM5O48NXPGF,Amazon OnlineBuy,4,6,2,1242086400,***STALE***,"In the past I've bought these from a local grocery store and they were soft, chewy, moist, and delicious. unfortunately the batch I just received from Amazon were dried out, crunchy, and stale.  wondering if the boxes sold here are expired overstock.  buyer beware - food items can not be returned.  am hesitant to try again..."
34730,B003P9XGFO,A368H2CDXB1S6Z,Aiken,0,0,2,1336521600,It may not be the best choice for everyone,I was drawn in to this brand by all the advertising and great reviews. However it did not work well for my dog. This food gave my puppy the worst diarrhea. It is hard enough to potty train her as it is and then I had to deal with her not being able to control her #2. I do care about what goes into my pets because they are like family so I wish that this food did not cause the gastro  problems. So I started feeding her a brand that people dismiss as inferior (Science Diet). I have two other pets who have eaten Science Diet since I got them and they are 16 and 12 years old. So they must be doing something right.
2631,B0016FY6H6,A2NLZ3M0OJV9NX,Mark Bodzin,1,1,2,1313107200,Way too weak for my tastes,"What can i say, I love iced tea. I drink a lot of it, and love the convenience of these new individual serving size packets. I am also a big fan of Stash products, or rather of all the other stash products I have tried.<br />I purchased a case of all 4 varieties,  (when i say i drink iced tea, i am not kidding) and these were all way too weak when i mixed them in my 16 ounces water bottle.<br />I finally found that i needed to dissolve 2 packets in a small bit of hot water first (if not the tea clumped on me), and than add a packet of sweetener before adding the rest of the water just to make these palatable.<br />unfortunately by doing that to this flavor, the ginger was out of control, and not in a good ginger tea sort of way.<br />Over all I am very dissatisfied with the product and will stick with the other brands that are out on the market."
11425,B0002NVKWC,A1VDR5M6GJ1A2K,"rc13 ""rc13""",0,3,2,1272844800,"okay, tasted better.",These were fair.  I don't feel they are AA quality.  Would not repurchase.
29032,B000A0WLFC,A2A1C5LVFKRP1Q,Daniel K.,1,2,2,1319500800,Ouch,"This stuff burned my mouth for about an hour, literally singing my lips. I drank approx. 15 cups of water through the ordeal. I didn't know that you're not supposed to 'spread' this on the bun of a sandwich. I knew it was hot, I didnt use much, but I did not know ghost pepper was known for being the hottest pepper. After settling down, I only discovered a few hours later that the fun was not over, as I felt a similar burning joy on the other end of my body (read: my anus). I can't say I recommend this sauce, unless you plan on throwing it in the eyes of your biggest enemy (in which case it would be really effective). Could've spent the money on another lap dance.. 2 stars for really being spicy though.."
6872,B001LG945O,AI5OS4RQQIUMJ,Amy S.,0,1,2,1245974400,Tastes like chemicals,"Switch tastes more like chemicals than juice. I was expecting something along the lines of Orangina, instead it's closer to orange soda but without the carbonation level that makes orange soda enjoyable. For a small drink (8.3 oz), it's pretty high in calories (140). Frankly, I don't think the flavor is good enough to justify the caloric level.<br /><br />Bottom line: If you're die-hard soda drinker, this might be a better option for you. If you're a die-hard juice drinker, stick to juice. If you want fizzy juice, add a little seltzer to your fruit juice."
6914,B001LG945O,A3FZMYI7RA7E3P,"C. Price ""Layman, Lawyer, Blogger""",1,1,2,1235865600,Some Things Were Not Meant to be Carbonated,"I ordered this product after enjoying a previous Vine acquisition--<a href=""http://www.amazon.com/gp/product/B00094JEUO"">Izze Sparkling Clementine Soda Full Case (24 12oz Bottles)</a>--fully expecting to like it.  It appears that the use of 100% juice in this product makes a big difference from the Izze's use of 70% juice/30% sparkling water.  I like Izze, but do not like Switch much.<br /><br />Switch tastes -- and is -- just like orange juice, except it is carbonated.  I do not think orange juice was meant to be carbonated.  It just doesn't add anything to the taste or consistency that I found enjoyable.  It also left a lengthy aftertaste of juice burps which I did not enjoy.  So it is not that the makes have done anything wrong or poor quality, it is just that this reviewer did not like how the concept worked out."
18577,B002UL6M0E,A2WZXTSX9IS0OJ,109,2,2,2,1329350400,Product Looks Cheap (Not Like Picture!),"I ordered this as a gift for my boyfriend's family in December. I was meeting them for the first time over New Year's. Presentation matters for things like that! I thought it would make an elegant, classical gift; the picture looks all elegant, prettily-packed with a  bow.<br /><br />Well, the box I received looked nothing like the box in the picture. It came in a cheap-looking blue cardboard box with the same inside wrapping you'd find in a McDonald's toy. Worst of all, some of the candies had jack-o-lantern wrapping. That's fine in October, but by New Year's, it looks like old Halloween candy! I couldn't use it as a gift because I didn't want them to think I was giving them leftover Halloween candy.<br /><br />If you're ordering the box for yourself, by all means, go for it. The quality of the candies is just fine. But if you're ordering it to give as a gift, watch out! I think they just ship you the oldest (sometimes out-of-season) box they have. Together with cheap packaging, it makes even this expensive gift look careless."
40229,B0030GOO5S,ALBU86BDTHS9C,"J. Neitzey ""J Neitzey""",0,0,2,1315526400,"Drinkable, but has chemical after taste",It tastes like it has an artificial sweetener or is sugar free. I wouldn't recommend it. But it will do in a pinch either by adding it to coffee or adding a flavored creamer.
49749,B000CRHQN0,A1GV1RLIGIXENN,tman,6,9,2,1175990400,Don't waste your money,"It's only plus is the 20 grams of protein.  The bars are smaller than most bars, and they have a very bland taste - even the different flavors all taste about the same.  A much better choice is the Clif Protein bars, which also have 20gms of protein but are larger and taste great."
39366,B000LKYXUC,A14F4DS72JKFP6,Bench Sarah Wells,0,3,2,1288656000,Vege-Sal review,I purchased this product in response to a recommendation in some low carb books. I find that the salt is too fine and the holes in the jar too large putting way too much salt in food. Will not purchase again.
46798,B001EQ4SHK,A13OPQC2V3RBDE,"Kal ""NewYooper""",2,4,2,1322870400,Not so special,"If you know what real Dutch processed cocoa is, you probably won't like this.  This may use a traditional method somewhere in its production, but it is nothing like the reddish-brown loveliness you get with the 'real' alkaline-process cocoas.<br /><br />DO NOT get this thinking it's the genuine article.  If you want strong flavor, this will certainly do, but if you care about true chocolate flavor, avoid this like the plague.<br /><br />Hershey's used to make an authentic Dutch processed cocoa I can't find any more - it had a silver label.  If they still sell it, get that instead - it's very good and as reasonably priced as their other cocoa products.<br /><br />As far as flavor goes, I put this well below their normal powdered cocoa."
25873,B000BGZNXW,A2JKIVXWKX1B73,"C. Clark ""cclark""",1,1,2,1335657600,"Decent pump, but not universal","So I bought this to use with my 750ml Torani syrup because the description states it's a universal fit for these bottles. However, the cap is too wide and the straw was too long. I ended up cutting the straw to fit and wrapping plastic around the top so the cap will fit. The price was cheap so I didn't feel like returning it."
31020,B007M83302,A1FS3GMCEMFB2Q,Sara,0,0,2,1287446400,Am i the only one who these give gas?,"and they definitely do, being as i tried out this whole 24 pack. They taste alright and not too much fat or calories but i dont know why but they give me gas!! At first I was confused but then I realised when I ate them is when Id later stink up the room. Never again!"
40757,B000LKYYBU,A29AH1EVLVSN3E,Scarlet,1,2,2,1307664000,pros and cons,"cons: the pieces are very small and they have a lot of sugar. ( i swished it around in a metal colander to get some of the sugar off.<br /><br />pros: the ginger quality is good, nice and hot.<br /><br />I like woodstock farms brand the best- bigger cubes, and made with raw sugar.<br /><br />EDIT: I downgraded this to 2 stars. after opening 4 packages, i realized that over half the pieces in each bag were the size of a pencil eraser- not great for snacking, maybe for baking."
48372,B006H34CUS,A2RAH5KBNI8Q9R,August Leo,0,0,2,1344384000,Not Quite So Good,"I also received this as part of my Influenster Vox Box and I have to say that I'm disappointed in the taste. Upon receiving this item, I was really excited as I love Quaker Oats' oatmeal, flavored and even the whole oats. When I prepared to try this, I heated it up as it suggests on the packaging. I thought the smell was quite wonderful and was preparing to savor that first bite. Unfortunately, the taste of this cereal bar was not too pleasing. It had an artificial taste to me. However, I thought the texture was nice and the amount is perfect for a breakfast on the go. I would be willing to give their apple crisp bar a try as I may have more luck with that."
18148,B008ZRKZSM,A14LJM5U5PKCNT,WilmaNC,2,4,2,1319241600,Not a great peanut butter substitute,"I had heard quite a bit about the PB2, and being a lover of peanut butter, I thought I would try it. But, it just didn't do the trick. Taste was not what I like, though the consistency was OK. I prefer Better'n Peanut Butter."
28447,B0016FRI8A,A2NLZ3M0OJV9NX,Mark Bodzin,1,1,2,1313107200,Way too weak for my tastes,"What can i say, I love iced tea. I drink a lot of it, and love the convenience of these new individual serving size packets. I am also a big fan of Stash products, or rather of all the other stash products I have tried.<br />I purchased a case of all 4 varieties,  (when i say i drink iced tea, i am not kidding) and these were all way too weak when i mixed them in my 16 ounces water bottle.<br />I finally found that i needed to dissolve 2 packets in a small bit of hot water first (if not the tea clumped on me), and than add a packet of sweetener before adding the rest of the water just to make these palatable.<br />unfortunately by doing that to this flavor, the ginger was out of control, and not in a good ginger tea sort of way.<br />Over all I am very dissatisfied with the product and will stick with the other brands that are out on the market."
9300,B006N3IG4K,AT8JX7T3CKJKO,Tim in PA,0,0,2,1296259200,Not my favorite,"I got this is a low cost alternative to my normal Jet Fuel and it just didn't measure up. I like strong coffee but this had a bitter taste that I just didn't care for. Also, 3 of the cups had some sort of malfunction and dumped their grinds into my cup-not sure why."
22148,B000KV61FC,A2QZHU6R7UE8ZI,"K. Palmer ""K8 Palmer""",1,2,2,1255564800,NOT for tough chewers!!!,"We have a lab who is a TOUGH chewer...this lasted about a week.<br /><br />I got the first one with the rope top, and our dog chewed through the rope in 5 minutes and had the purple ball off in another 10 minutes. I made the mistake of using Gorilla Glue to put it back on, then realized that its really bad for dogs so threw that one away.<br />Ordered another one--this time with the rubber rope--and our dog was through the rope in about 20 minutes, again got the purple ball off in another 10 minutes, and went to work on the neck of the bottle. A week later we had to toss it because he had chewed off the neck of the bottle and it was cracked all down the sides.<br />He did LOVE it while he had it...but $10 for a week of entertainment is a bit much..."
26405,B001JYVT60,A38GQZIJ9511I9,Andrew,1,1,2,1331251200,NOT long lasting,"I was very disappointed by the product.  They are NOT long lasting as I was lead to believe.  I was going to buy Chewlotta's which take my dog about 2 hrs to go through 1, but I thought it was too pricey at $3 a pop.  My dog could eat this whole bag in less than 2 hours.  He does enjoy them though."
24199,B0013NUGDE,A1B2UXUU1H9CPT,"K. Haught ""ArLo""",0,5,2,1279238400,Not so good,"After doing numerous googles looking for Chipsters, one of my favorite childhood snacks, some reported that this product was very close to them. I disagree. About the closest flavor to the Chipsters so far would be Munchos, but still not the same. If you are conscious of diet, these will probably due."
23161,B004ZIER34,A1AEPMPA12GUJ7,"Glenda Boozer ""Live, live, live! Life is a ba...",1,1,2,1316217600,"Low acid, high bitterness","Let me begin with a disclaimer; I can't even drink some popular kinds of coffee, like Starbucks. I'm afraid that the Puroast fits into a similar category. I do prefer low-acid coffee, but I was hoping for less bitterness as well. No amount of milk or sweetener was able to render it palatable for my tender taste buds. I would suggest that, if you like strong, bitter coffee, it may be worth a try - but y'all can have my share."
40879,B003EMW4SM,A1JOJQ8V6EYF8U,tinambo,0,0,2,1348444800,not whay expected,"The boxes I received where NOT the same boxes shown in the advertisement.The do not fit the shelf space I have. The boxes were also all crushed, not pretty for a display."
16723,B001LGGH40,A28CCN6VYHRUKS,"Andrew Gray ""Beezer Review""",0,0,2,1237334400,Too sweet for my tastes.,"I have reviewed three different flavors of Switch. This one, the <a href=""http://www.amazon.com/gp/product/B001LGGH54"">The Switch Watermelon Strawberry, 8.3 Ounce Cans (Pack of 24)</a> and the <a href=""http://www.amazon.com/gp/product/B001LG940E"">The Switch Black Cherry, 8.3 Ounce Cans (Pack of 24)</a>.<br /><br />Of the three flavors by favorite, by far, is the Black Cherry. It had a much more mild taste and didn't seem nearly as sweet as this one. If you like a lot of kick in your juice, and an almost over powering flavor this one may be for you. However, that is not what I was looking for.<br /><br />I much prefer the Black Cherry over the other two."
41388,B0096EZHM2,A1BEZED5OH4LTZ,priceisnotright,0,0,2,1319414400,Price climber,My cats like the food but my wallet does not like the continually climbing prices.  For the first year I bought this the price was pretty stable but it is now going up every month or every other month.  Tooooooooo expensive.  :-(
44241,B001E5DRHI,A2SVHUDEISU1B9,B. paulson,3,4,2,1238544000,not tannic not exciting.,"finally bought some of this and i am not impressed. its weak and doesnt live up to thedescription on dilmah's website.<br />my favorite is their ceylon supreme, i like the Meda watte, but thats it. i am done with their specialty teas"
42682,B001D0GV9K,A1GKV2DXO21D66,Lindseyjean,0,0,2,1294876800,water with a hint of coffee,"(I posted a similar review for Timothy's French Vanilla K-cups) Has a mediocre taste but its very weak even when brewed on the small cup setting. Generally, i find Starbucks coffees to be too strong and Duncan Donuts to be too weak. My preference is somewhere in between. Unfortunately, these Timothy's k-cups just taste like water."
484,B000G6RYNE,AOHRHPJP38LLT,"S. Samoranos ""Inspired cook""",0,0,2,1214784000,70% of the chips in the bag are over cooked,I like Kettle chips but was really disappointed with this order because they were over cooked.  I bought a bigger sized bag from Costco and the chips were all cooked perfectly. So I don't know why these were different.<br />Will never buy these chips from here again.
14383,B001CWV4PA,A1NKZ7A7T47413,Amazon Fan,0,0,2,1263772800,I've tried several different flavors and haven't like any of them.,Food is very much a personal preference but I really don't like any of these crackers made by this company. They taste like flavored paper. Someone said better than nothing but I'd rather have something else.
45385,B0011MTYF8,A2QGT6QB2YVGMT,"Avid Reader ""Shar""",53,60,2,1291939200,Good ingredients?  I don't think so....,"Let me start with a positive.... Amazon saved a lot in shipping with these syrups.  If you order directly from the manufacturers web site, you will probably pay twenty dollars or more in shipping which is outrageous!  Now the negatives...  I was born and raised in Hawaii and the delicious shave ice there is a common treat, much like ice cream in the continental US.  Sorry, but these syrups barely taste like the ones in Hawaii.  I sampled the cherry and it tasted very much like cherry cough syrup, yuck!  But that's not what really ticked me off.  Looking at the ingredients listed on the bottle, instead of cane sugar (which Hawaii used to produce and distribute in abundance), the second main ingredient listed after water is high fructose corn syrup.  Double yuck!  I'll stick with the Davinci syrups which use cane sugar and to me and my kids, taste a lot better.  This company needs to rethink it's ingredients, especially when they claim they use quality ingredients."
43659,B000P0SCKK,A2IMSAVQTX8JSV,L. Pineiro,0,1,2,1263168000,Grape,"I had purchased the Black licorice and thought it to be some of the best I'd ever had, and I do love licorice.  Ordered this only because the Black was not available, but found it tastes more like Grape, of which I am not fond."
9396,B006N3IG4K,A33KM1JMS3TTXS,JBCinSD,3,3,2,1287878400,nothing special,"Wolfgang Puck's ""Breakfast in Bed"" is a much more flavorful and robust medium roast than this one."
2188,B000EPP56K,A2DYW9Y2D8E43L,"Kris Cayocca ""Cayotejr""",2,2,2,1169424000,Tasty but...,"Holy cow!  I have never seen this much grease in a boxed product like this!  Also, it has enough salt to kill an entire family of slugs!  Use it in your garden, don't eat it!"
24997,B0078Y6OX8,A35A03F0CMFVP6,theresa Clune,1,1,2,1290211200,not worth the money vey weak,"This was a very disappointing coffee.  It is very weak, I had to set my brew to a medium just to get any flavor from it and  large is very watered down. I would find something different before buying this again."
14813,B001I8BNMC,AD8YX3DBYORPD,"Lee Kurasowicz ""CollierFl""",0,3,2,1272672000,Black Silk - Dark Roast,The product arrived in good shape and in a timely fashion.<br /><br />I did not find this product to have the taste or aroma that its name and roast would warrant.  I would not likely order this product again.
23092,B004ZIER34,A3P8ZDHC7XSKSE,"Ravenskya ""Princess of Horror""",0,0,2,1312243200,"Lower acid, unappealing taste","I do actually get heartburn from coffee, so I was excited to try this ""low acid"" french roast coffee.<br /><br />I have noticed that it does seem less acidic, I am on my third cup with no heartburn so far... though I would not chose to drink this as my standard coffee.  I normally brew dunkin donuts brand coffees at home and really enjoy their flavor.  There are a few other brands that I will buy when they are available in this town, though that is rarely.<br /><br />I did not care for the flavor of this coffee.  It was very wooden tasting and almost had an old burnt coffee flavor to it.  I guess if you HAD to drink coffee and were really worried about the acid then this would work... but I'd rather stick with good tasting coffee and follow it up with a tums.  I would not purchase this product on my own."
39389,B003VKR0J0,A11ZAHAIYB2455,"Electra_SF ""Electra_SF""",1,4,2,1301097600,This is just regular formula plus rice cereal!,"I bought thinking this was some special formulation, but it is not. Baby spat up just as much. Finally really read ingredients - it's the same as the formula causing spit-up plus some rice! It's cheaper and more effective to feed him the rice cereal separately (Pediatrician OK'd rice cereal at 4 months). So please don't buy expecting anything special."
28253,B0029TZW8K,A3HHKKK2RG8WZM,"proton32060 ""proton32060""",6,7,2,1277856000,Not the kind from the 70's.,Whether you like this candy depends a lot on why you are buying it.<br /><br />If you are older like me and looking for the Grape licorice laces that were once sold in Department Store Candy Counters and Candy stores by the bunch in the sixties and seventies you will be disappointed. This is not even remotely similar to that candy.<br /><br />This order was my last hope to find the kind I liked as a kid and it seems it simply isn't being made anymore.<br /><br />Personally I did not really care for the taste but that means nothing since I was looking for the kind they use to sell and this wasn't it.
8390,B003VXFK44,A3A50F3ZWJ6V68,John Passarella,9,9,2,1326844800,This coffee is now DECAFF!,"One reviewer mentioned that this coffee was decaff and said it was listed as such on the bottom of the box (in small print). I checked my current box and saw no such labeling information. HOWEVER, the new boxes I received are a different color, with a slapped on label for Hawaiian Hazelnut and NOW the bottom of the box says it's made from 100% decaff coffee. While I like the flavor, I do NOT want decaff in the morning, which is when I drink coffee.<br /><br />Unfortunately, I am unable to return this item to Amazon because of their return policy, which is why I'm writing this review, to make sure others know the coffee packaging has changed and it is definitely labeled as decaffeinated now. I would give more stars for flavor, but the lack of official notification in the product description that this coffee is decaff makes me feel as if I tossed my money out the window, buying something I would not have otherwise ordered."
9362,B006N3IG4K,A1Z94P94HPWOU0,"M. Williams ""Lucasmommy""",4,7,2,1283558400,crazy flavor combination.,"I admit, I am not terribly fond of flavored coffees. But, this one is not for us. We both love the Rodeo Drive. I have a good freind that loves this coffee. I sent her ours."
45641,B0041NYV8E,A39LRLKACX89IP,Courtland J. Carpenter,0,0,2,1331078400,The taste doesn't do it for me....,"I still think that Vine food reviews should include more than one small sample, because you only get a gutcheck reaction and not all products are viable to that method.  This one is not, I did a lot of juicing the month of January and used real ginger root.  It tended to go well with apple and pears, but not with orange, lemons or limes.  Lemons are generally mixable with most things, but I don't like them with ginger, I think ginger is more of a sweet enhancer than something that works with sour.  This was barely drinkable hot, and given the taste it would have felt better if it were caffinated.  Like coffee, maybe if I'd tried a dozen or so, I'd have developed a taste for it, but at first blush, yuk, enough said."
46313,B002GJ9JWS,A2LZ0V0MS6XQYI,stacyo,1,1,2,1334188800,I really wanted to love this product...,"I was so hopeful that _finally_ a lower fat, great tasting peanut butter was available. But when it arrived it was a huge let down. Maybe if I were to add it to smoothies like some reviewers did I would have liked the taste. But using it as regular peanut butter was my plan. Unfortunately, it just didn't cut it. The flavor was weird. Not at all peanut buttery. The consistency was ok, the color a little pale, but all that aside, the flavor has to work or the product wouldn't for me. I guess it's time to accept that good peanut butter is high in calories and finding a lower calorie replacement is not in the cards for me. Oh well...I tried."
49516,B001E5E268,A3LOIAZYY3U9V9,Adam Z,10,11,2,1172707200,Go for Pinhead Gunpowder instead...,"Having purchased a package of this tea and one of Stash's Pinhead Gunpowder Green, I can safely say that the Gunpowder is much better tea. The ""Organic Premium"" is unacceptably heavy on stems and twigs, with an unpleasantly mulchy taste. The Gunpowder, on the other hand, is much lighter and more delicate. Same price, same distributer, both organic. Stash Gunpowder is simply better."
28643,B003EH6P9Q,ACOYU89YK5AVS,Mark Fox,8,9,2,1277424000,Bad after-taste,"We tried a box of these K-Cups in our office, and 5 out of 5 people, myself included, couldn't get past the after-taste.  It was so bad that we even turned down our supplier's offer to give us a 2nd free sample box of k-cups.<br /><br />We all agreed that the idea of super-coffee sounded great, but we couldn't get past the after-taste.  The first sip was good, and I would probably have given it 3 or 4 stars... but then the after-taste kicked in.  Maybe it's the Ginseng or maybe it's the Guarana, but whatever it is...it's bitter and kind of chemically-tasting.<br /><br />One co-worker added flavored creamer, and it was tolerable, but not good enough to accept a 2nd box free.<br /><br />Our box did not include any over-packed or poorly sealed cups, as the other reviewer experienced, although we have experienced that from time to fime with other manufacturers."
22461,B0013A0NKS,A37HS7NFKODFEV,Tanya,1,1,2,1251244800,Not really using it.,"To be fair, I've only tried this as a sweetener for coffee.<br /><br />I thought a toffee flavor would be a delightful addition to my coffee, so I picked this up. It has a distinct and unpleasant aftertaste--which is not unusual for artificial sweeteners.  This, however, is much stronger than other sweeteners.  I'm sticking with my Sweet 'n Low and shoving this in the back of the cupboard.<br /><br />For the seller, though, I have nothing but good things to say.  Prompt shipping and no problems."
32620,B002JWZVWO,APVK8GGSSUDCE,"Mitchell M. Tse ""mitchelltse""",1,1,2,1264636800,Too salty for my taste,"Just to give this drink a good chance, I stuck it in the fridge for a couple of days, shook it really well, and tried it straight, without ice.  The color was okay, the consistency was okay, not much of a smell.<br /><br />Then I tasted it, and the first thing that came to mind was, it's salty.  I had my wife try it as well, and she had the same feeling.  I looked at the product info, and it states that it has 5% of the USRDA for sodium, which is too much for a drink, in my opinion, especially a ""Coconut Water"".  Something like Gatorade, which is for electrolyte replenishment, I can forgive, but not for this.<br /><br />I then thought more about the taste, besides the saltiness, and what I really had to conclude was that the the mix of flavors didn't do anything for me.  No real sweetness from the coconut, no sourness from the guava.<br /><br />Overall, Not crazy about it.<br /><br />Now, I do have something positive to say about the container, it held up well, and it's relatively easy to open, although I'd add a ring to the aluminum foil-like pull tab.  But at least the container's mostly paper and potentially better for the environment?"
31826,B0062A87HA,A3H13I8CG7K3XD,L. Johnson,1,1,2,1276128000,Don't buy this product,"I cannot recommend buying this product.  I think the manufacturer is fobbing off its dented cans on Amazon customers!  Out of a package of 12 cans, only 3 were not dented in the package I received -- and I see from other reviews that I am not the first to experience this.  I wish I'd read the reviews before placing my order.  I don't think this was an Amazon fault, since the flat was pre-packaged and I think Amazon simply shipped the flat as they received it from the manufacturer.  Amazon took immediate and very good care of me in this situation, exceeding my expectations, so I have no quibble with them."
